SKU,Categoria,Custo,Preco_Final,Markup_Base_%,Ajuste_%,Markup_Final_%,Margem_Bruta_%,Margem_Liquida_%,Cenario,Canal,Desconto_Canal,Charm_Pricing,Confianca,Ajuste_Tempo,Ajuste_Estoque,Ajuste_Competicao,Ajuste_Segmento,Ajuste_Urgencia,Total_Ajustes
NEOSOLARCONTROLLERS22397,componentes,2024.40,2530.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS22724,componentes,6932.28,8664.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS22725,componentes,2746.22,3433.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23052,componentes,1940.08,2424.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23053,componentes,254.23,318.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23054,componentes,547.22,683.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23055,componentes,5328.50,6660.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23071,componentes,1048.14,1309.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23072,componentes,950.14,1187.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23354,componentes,4548.40,5685.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23355,componentes,7760.96,9700.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS23500,componentes,4113.95,5142.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS24166,componentes,6691.68,8364.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS24241,componentes,4394.09,5492.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS24245,componentes,9402.63,11752.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS24349,componentes,9102.14,11377.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCONTROLLERS24798,componentes,1600.94,2000.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ENPHASEIQRELAYLLBR,componentes,3713.72,4641.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ENPHASEIQB,componentes,6251.99,7815.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20077,componentes,253.53,317.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20078,componentes,7182.51,8977.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20121,componentes,9925.68,12406.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20122,componentes,2408.04,3009.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20286,componentes,6030.45,7537.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20369,componentes,1811.58,2264.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20371,componentes,1972.31,2464.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20789,componentes,5237.95,6547.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS20925,componentes,9668.26,12084.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS21769,componentes,9924.49,12405.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS21770,componentes,598.93,748.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS21771,componentes,2495.46,3118.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS21772,componentes,1997.08,2495.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS23503,componentes,1696.21,2119.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS23504,componentes,6081.40,7601.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS23505,componentes,7906.46,9882.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS23780,componentes,2578.14,3222.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS25205,componentes,10000.41,12500.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARSTATIONS27352,componentes,7213.43,9017.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00021,componentes,974.53,1217.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00033,componentes,2541.29,3176.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00034,componentes,316.33,395.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00040,componentes,907.22,1133.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00071,componentes,2488.70,3111.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00079,componentes,6166.28,7708.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00081,componentes,1904.82,2380.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00082,componentes,6447.42,8058.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00083,componentes,2332.56,2915.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00110,componentes,5108.62,6386.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00126,componentes,3729.13,4661.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00144,componentes,5374.03,6717.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00148,componentes,3473.74,4341.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00158,componentes,7384.39,9230.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00162,componentes,2510.21,3138.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00168,componentes,3843.90,4805.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00169,componentes,7221.89,9026.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00170,componentes,483.41,603.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00174,componentes,6176.36,7720.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00180,componentes,1723.26,2153.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00182,componentes,9029.93,11287.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00184,componentes,5262.66,6577.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00185,componentes,3981.40,4976.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00188,componentes,2380.04,2974.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00189,componentes,490.62,612.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00190,componentes,793.81,991.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00193,componentes,923.79,1154.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00194,componentes,1981.68,2476.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00195,componentes,9181.82,11476.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00196,componentes,8741.61,10926.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00210,componentes,6880.54,8600.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00211,componentes,8689.46,10862.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00212,componentes,5661.55,7077.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00214,componentes,4740.88,5925.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00215,componentes,8072.64,10091.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00216,componentes,450.45,562.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00217,componentes,2401.51,3002.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00218,componentes,591.89,740.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00221,componentes,4541.13,5676.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00224,componentes,8227.34,10283.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00225,componentes,7483.56,9354.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00230,componentes,1923.77,2404.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00231,componentes,4622.29,5778.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00235,componentes,10069.57,12587.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00236,componentes,737.19,921.49,28,-3,25,20,11,neutro,b2c,0,Não,high,0,0,0,0,0,0
IIN00237,componentes,8732.74,10916.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00238,componentes,7254.08,9067.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00239,componentes,9184.44,11480.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00241,componentes,9581.49,11977.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00242,componentes,3745.05,4680.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00250,componentes,552.98,690.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00251,componentes,6603.90,8255.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00256,componentes,9041.68,11301.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00257,componentes,8085.74,10106.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00258,componentes,4517.93,5647.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00259,componentes,8159.75,10199.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00260,componentes,5567.03,6959.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00261,componentes,9453.54,11817.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00262,componentes,4177.52,5222.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00263,componentes,6742.89,8428.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00264,componentes,394.76,493.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00265,componentes,1562.44,1952.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00271,componentes,1286.80,1608.49,28,-3,25,20,11,neutro,b2c,0,Não,high,0,0,0,0,0,0
IIN0028220NEP20RAPID20SHUTDOWN2020A20MC4V2,componentes,9664.83,12080.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00288,componentes,8159.94,10200.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00289,componentes,9633.87,12041.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00290,componentes,5542.55,6927.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00291,componentes,7044.89,8805.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00292,componentes,6517.27,8146.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00296,componentes,2138.94,2673.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00301V2,componentes,3709.73,4636.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00302,componentes,2954.46,3692.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00303,componentes,7134.07,8917.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00304,componentes,2699.05,3374.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00305,componentes,4563.13,5704.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00307,componentes,1013.55,1267.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00308,componentes,4503.08,5629.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00309,componentes,1713.40,2141.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00310,componentes,9859.30,12323.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00311,componentes,9031.43,11288.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00312,componentes,5026.24,6283.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00313,componentes,6354.81,7943.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00318,componentes,5619.55,7024.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00319,componentes,7306.69,9132.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00325,componentes,3250.73,4063.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00326,componentes,5876.03,7344.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00335,componentes,7436.29,9294.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00336,componentes,3417.13,4271.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00337,componentes,7052.47,8815.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00338,componentes,2739.01,3424.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00339,componentes,3657.88,4571.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00340,componentes,7379.83,9225.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00341,componentes,7518.60,9397.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00342201,componentes,7184.17,8979.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00343,componentes,7101.87,8876.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00344,componentes,7131.93,8915.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00345,componentes,4511.33,5638.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00347,componentes,5249.03,6560.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00348,componentes,1892.31,2364.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00349,componentes,7377.61,9221.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00350,componentes,1380.16,1724.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00352,componentes,4795.34,5993.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00357,componentes,1256.96,1570.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00358,componentes,1884.43,2355.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00364,componentes,9358.56,11697.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00365,componentes,5621.69,7026.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00366,componentes,8275.65,10344.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00367,componentes,5125.97,6407.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00368,componentes,7901.99,9877.49,28,-3,25,20,11,neutro,b2c,0,Não,high,0,0,0,0,0,0
IIN00369,componentes,6085.27,7606.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00370,componentes,4492.38,5615.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00371,componentes,2653.17,3316.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00376V2,componentes,4923.25,6153.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00377,componentes,9284.54,11605.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00378,componentes,4406.40,5507.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00379,componentes,7063.09,8829.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00380,componentes,3185.06,3980.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00381,componentes,2463.21,3078.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00382,componentes,313.04,390.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00383,componentes,7544.99,9430.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00384,componentes,2393.78,2991.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00386,componentes,4382.59,5477.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMO00093,componentes,138.65,172.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMO00135,componentes,933.26,1166.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
CORRUGADO,componentes,728.84,910.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
DUTOCORRUGADO,componentes,3040.63,3801.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEM,componentes,9794.52,12242.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATT20MIC3000TLX20220V20201MPPT,componentes,303.74,379.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTMIC3000TLX2220V1MPPT,componentes,7329.78,9161.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTMID40KTL3X2380V4MPPTV2,componentes,5547.95,6935.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTMIN7500TLX2220V2MPPT,componentes,2794.41,3492.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTMOD15KTL3X2380V2MPPT,componentes,4635.13,5794.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTNEO225,componentes,4632.24,5789.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
GROWATTNEO2000MX2000W220V,componentes,3755.29,4693.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICV0000220CARREGADOR20VEICULAR20WALLBOX20GROWATT20THOR07ASP20THO,componentes,299.16,374.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00232GROWATTMAX75KTL3XL2220V8MPPT,componentes,5865.70,7331.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IIN00316HUAWEISUN2000100KTLM2380V10MPPT,componentes,4631.65,5789.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
LONGI585W,componentes,8794.61,10992.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
LONGI630WPV2,componentes,843.09,1054.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
CONTENTINGRESSPORTALB2BNEOSOLARCOMBR,componentes,5726.13,7157.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
DAHDHN72X16DGIMAGEPRODUCT559376,componentes,3390.63,4237.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
HANERSUNHJTHN21H66HTIMAGEPRODUCT573429,componentes,2859.24,3573.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
HANERSUNHN18N72HIMAGEPRODUCT559375,componentes,7027.69,8784.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT559375,componentes,5910.28,7388.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT559376,componentes,6282.66,7852.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT559380,componentes,9344.23,11679.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT559381,componentes,8032.27,10039.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT573429,componentes,2148.54,2685.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
MINASOLMS545IMAGE,componentes,5764.92,7205.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
OSDA33VMHDRZIMAGEPRODUCT559381,componentes,4536.64,5671.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU21556321556317587472203114354,componentes,4897.84,6121.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU280440280440117460389183888406,componentes,7157.41,8947.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU28798928798917459120523305528,componentes,10028.96,12535.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU289244289244117460389447419270,componentes,2700.98,3375.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU29180829180817458456460969248,componentes,8745.46,10932.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU29958629958617471562636241354,componentes,4784.03,5979.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU29958929958917471414377421707,componentes,6066.61,7582.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU30058530058517476745737964615,componentes,2170.50,2712.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU30457430457417516416575985705,componentes,573.60,716.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS23327,componentes,9068.61,11336.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS23586,componentes,2901.88,3626.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS23587,componentes,9476.69,11846.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24170,componentes,1760.72,2201.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24171,componentes,585.32,731.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24172,componentes,6549.98,8187.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24173,componentes,104.53,130.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24174,componentes,8086.49,10107.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARPOSTS24175,componentes,5671.65,7089.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
RISEN700W,componentes,7389.15,9236.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU12298012298017544826815777105,componentes,5724.90,7155.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU13598513598517544833546238906,componentes,4353.43,5442.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19176819176817460425002977694,componentes,6186.99,7733.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19176919176917485312150104210,componentes,6380.28,7974.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19206819206817459124742242879,componentes,196.25,244.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19934719934717460425385827504,componentes,1988.79,2486.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19934819934817458717534237239,componentes,3623.25,4528.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19935119935117459269345762408,componentes,7789.28,9736.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU210836210836117458977870704374,componentes,8422.01,10527.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU31166831166817458944783606561,componentes,8244.58,10305.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
